"X","Y","Z","Intensity","ReturnNumber","NumberOfReturns","ScanDirectionFlag","EdgeOfFlightLine","Classification","ScanAngleRank","UserData","PointSourceId","GpsTime","Red","Green","Blue"
638229.200,852920.010,420.640,21.000,1.000,1.000,1.000,0.000,1.000,-9.000,126.000,7332.000,248672.641,187.000,149.000,174.000
638103.900,853160.040,424.480,197.000,1.000,1.000,0.000,0.000,1.000,-12.000,132.000,7332.000,248673.135,80.000,92.000,88.000
638028.580,853088.220,424.280,161.000,1.000,1.000,1.000,0.000,1.000,-9.000,124.000,7332.000,248673.636,184.000,134.000,156.000
637963.220,853055.840,445.870,74.000,1.000,1.000,1.000,0.000,1.000,-12.000,128.000,7332.000,248674.135,224.000,222.000,225.000
637872.080,853003.640,425.160,49.000,1.000,1.000,1.000,0.000,1.000,-10.000,133.000,7332.000,248674.633,159.000,137.000,150.000
637720.670,853204.530,424.770,140.000,1.000,1.000,0.000,0.000,1.000,-15.000,128.000,7332.000,248675.127,175.000,126.000,152.000
637626.940,853133.760,449.410,70.000,1.000,1.000,0.000,0.000,1.000,-14.000,133.000,7332.000,248675.606,182.000,186.000,196.000
637572.830,853041.630,457.410,68.000,1.000,1.000,0.000,0.000,1.000,-12.000,126.000,7332.000,248676.084,236.000,226.000,236.000
637490.260,853100.230,444.420,53.000,1.000,1.000,1.000,0.000,1.000,-13.000,126.000,7332.000,248676.548,225.000,222.000,228.000
637467.950,852920.510,423.330,46.000,1.000,1.000,1.000,0.000,1.000,-6.000,128.000,7332.000,248677.009,153.000,130.000,144.000
637386.420,853078.310,440.880,72.000,1.000,1.000,0.000,0.000,1.000,-11.000,124.000,7332.000,248677.483,116.000,104.000,115.000
637319.490,853111.150,423.290,139.000,1.000,1.000,0.000,0.000,1.000,-11.000,124.000,7332.000,248677.942,80.000,86.000,94.000
637379.430,853416.210,409.190,11.000,1.000,1.000,0.000,0.000,2.000,1.000,122.000,7333.000,249395.104,100.000,98.000,116.000
637415.120,853304.490,422.770,167.000,1.000,1.000,1.000,0.000,2.000,0.000,122.000,7333.000,249395.460,116.000,104.000,131.000
637461.060,853297.570,422.570,141.000,1.000,1.000,0.000,0.000,1.000,1.000,122.000,7333.000,249395.832,139.000,108.000,133.000
637522.410,853313.810,431.890,137.000,1.000,1.000,0.000,0.000,1.000,0.000,126.000,7333.000,249396.215,118.000,114.000,136.000
637570.280,853213.420,424.340,165.000,1.000,1.000,0.000,0.000,2.000,-5.000,124.000,7333.000,249396.580,176.000,128.000,155.000
637630.480,853153.050,446.690,66.000,1.000,1.000,1.000,0.000,1.000,-6.000,126.000,7333.000,249396.953,178.000,181.000,190.000
637709.220,853240.030,423.430,116.000,1.000,1.000,1.000,0.000,2.000,0.000,124.000,7333.000,249397.299,145.000,118.000,140.000
637796.130,853223.490,424.310,197.000,1.000,1.000,0.000,0.000,2.000,1.000,124.000,7333.000,249397.652,179.000,131.000,161.000
637919.650,853300.000,421.980,144.000,1.000,1.000,1.000,0.000,2.000,0.000,124.000,7333.000,249398.027,150.000,116.000,138.000
637957.120,853068.040,424.930,94.000,1.000,1.000,1.000,0.000,2.000,-3.000,122.000,7333.000,249398.409,225.000,221.000,226.000
638083.430,853359.810,416.080,69.000,1.000,1.000,1.000,0.000,1.000,3.000,122.000,7333.000,249398.774,128.000,116.000,146.000
638125.820,853200.300,423.850,61.000,1.000,1.000,1.000,0.000,1.000,-2.000,122.000,7333.000,249399.157,73.000,94.000,85.000
638185.600,853294.090,434.090,52.000,1.000,2.000,0.000,0.000,1.000,0.000,124.000,7333.000,249399.529,98.000,108.000,113.000
638256.730,853423.950,425.520,27.000,1.000,1.000,1.000,0.000,1.000,5.000,124.000,7333.000,249399.886,128.000,108.000,122.000
638307.780,853302.620,419.780,158.000,1.000,1.000,1.000,0.000,2.000,3.000,123.000,7333.000,249400.268,186.000,130.000,162.000
638386.350,853399.800,412.630,158.000,1.000,1.000,1.000,0.000,1.000,6.000,124.000,7333.000,249400.652,129.000,117.000,140.000
638431.660,853167.130,418.540,55.000,1.000,1.000,0.000,0.000,1.000,0.000,126.000,7333.000,249401.043,66.000,83.000,79.000
638477.490,853012.730,418.470,61.000,1.000,1.000,0.000,0.000,2.000,-2.000,126.000,7333.000,249401.389,139.000,115.000,132.000
638553.220,853169.260,419.390,0.000,4.000,4.000,1.000,0.000,1.000,-2.000,122.000,7333.000,249401.705,107.000,104.000,123.000
638659.680,853325.300,438.120,17.000,1.000,1.000,1.000,0.000,1.000,0.000,124.000,7333.000,249402.012,79.000,92.000,96.000
638666.400,853027.400,468.240,1.000,1.000,2.000,1.000,0.000,1.000,-5.000,126.000,7333.000,249402.317,124.000,118.000,144.000
638727.400,853060.100,438.980,8.000,1.000,2.000,1.000,0.000,1.000,-1.000,124.000,7333.000,249402.604,111.000,103.000,118.000
638779.660,853007.810,444.550,20.000,1.000,1.000,0.000,0.000,1.000,-1.000,126.000,7333.000,249402.921,161.000,146.000,156.000
638893.700,853280.310,429.560,142.000,1.000,1.000,0.000,0.000,1.000,2.000,124.000,7333.000,249403.227,112.000,106.000,136.000
638926.770,853029.070,447.470,17.000,1.000,1.000,0.000,0.000,1.000,-7.000,124.000,7333.000,249403.554,157.000,153.000,157.000
638972.930,853326.940,439.440,0.000,2.000,3.000,0.000,0.000,1.000,8.000,124.000,7334.000,249764.547,91.000,99.000,115.000
638912.370,853317.450,470.210,41.000,1.000,2.000,1.000,0.000,1.000,9.000,130.000,7334.000,249765.040,68.000,77.000,84.000
638835.760,853306.630,440.680,27.000,1.000,2.000,1.000,0.000,1.000,7.000,131.000,7334.000,249765.423,94.000,98.000,112.000
638735.240,853325.750,439.440,5.000,1.000,2.000,0.000,0.000,1.000,6.000,126.000,7334.000,249765.850,99.000,107.000,120.000
638642.060,853328.180,440.750,1.000,1.000,1.000,0.000,0.000,1.000,7.000,126.000,7334.000,249766.271,89.000,100.000,106.000
638542.220,853354.690,415.160,101.000,1.000,1.000,1.000,0.000,1.000,1.000,131.000,7334.000,249766.707,79.000,91.000,98.000
638507.280,853170.900,458.730,4.000,1.000,2.000,1.000,0.000,1.000,4.000,127.000,7334.000,249767.072,118.000,118.000,134.000
638434.940,853169.880,418.640,14.000,1.000,1.000,1.000,0.000,1.000,6.000,128.000,7334.000,249767.455,72.000,90.000,84.000
638296.880,853409.380,418.410,71.000,1.000,1.000,0.000,0.000,1.000,0.000,125.000,7334.000,249767.938,86.000,90.000,106.000
638233.400,853311.480,461.680,134.000,1.000,1.000,1.000,0.000,1.000,1.000,126.000,7334.000,249768.431,76.000,88.000,89.000
638142.090,853453.770,421.100,161.000,1.000,1.000,0.000,0.000,1.000,1.000,126.000,7334.000,249768.877,171.000,129.000,155.000
638080.480,853405.640,409.740,1.000,1.000,1.000,0.000,0.000,2.000,3.000,126.000,7334.000,249769.337,99.000,106.000,116.000
638049.080,853232.190,423.590,95.000,1.000,1.000,1.000,0.000,1.000,10.000,125.000,7334.000,249769.830,174.000,138.000,155.000
637917.980,853429.000,418.110,91.000,1.000,1.000,1.000,0.000,1.000,8.000,124.000,7334.000,249770.327,122.000,102.000,132.000
637843.140,853349.050,427.990,17.000,1.000,1.000,0.000,0.000,1.000,9.000,126.000,7334.000,249770.792,86.000,82.000,100.000
637738.910,853334.880,421.060,105.000,2.000,2.000,0.000,0.000,1.000,7.000,124.000,7334.000,249771.252,99.000,103.000,116.000
637651.970,853197.410,427.200,58.000,1.000,1.000,1.000,0.000,1.000,13.000,124.000,7334.000,249771.708,225.000,222.000,229.000
637501.670,853375.750,417.520,43.000,1.000,1.000,0.000,0.000,1.000,11.000,124.000,7334.000,249772.210,100.000,96.000,120.000
637433.270,853230.840,424.080,31.000,1.000,1.000,0.000,0.000,1.000,11.000,125.000,7334.000,249772.707,176.000,138.000,164.000
637342.850,853240.320,423.920,116.000,1.000,1.000,1.000,0.000,1.000,9.000,124.000,7334.000,249773.202,138.000,107.000,136.000
